t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
2386,28.0,28.0,24.5,17.5,31.5,28.0,28.0,28.0,21.0,10.5,31.5,17.5,31.5,31.5,21.0,3.5,28.0,17.5,38.5,14.0,10.5,28.0,21.0,28.0,38.5,24.5,24.5,21.0,21.0,21.0,17.5,21.0,28.0,21.0,28.0,31.5,14.0,24.5,31.5,35.0
2387,28.0,28.0,24.5,17.5,35.0,28.0,28.0,28.0,21.0,10.5,31.5,17.5,31.5,31.5,21.0,7.0,31.5,17.5,38.5,14.0,10.5,28.0,21.0,28.0,38.5,24.5,24.5,21.0,21.0,21.0,17.5,21.0,28.0,21.0,28.0,31.5,14.0,24.5,31.5,35.0
2388,28.0,28.0,24.5,17.5,35.0,28.0,28.0,28.0,21.0,7.0,31.5,17.5,31.5,31.5,21.0,7.0,31.5,17.5,42.0,14.0,10.5,28.0,21.0,28.0,38.5,24.5,24.5,21.0,24.5,21.0,17.5,21.0,28.0,21.0,28.0,31.5,17.5,24.5,31.5,35.0
2389,28.0,28.0,21.0,17.5,35.0,28.0,28.0,28.0,21.0,7.0,31.5,17.5,31.5,31.5,21.0,7.0,31.5,17.5,42.0,14.0,10.5,28.0,21.0,28.0,38.5,24.5,24.5,21.0,24.5,21.0,17.5,21.0,28.0,21.0,28.0,31.5,17.5,24.5,31.5,35.0
2390,28.0,28.0,21.0,17.5,35.0,28.0,28.0,31.5,21.0,7.0,31.5,17.5,31.5,31.5,21.0,7.0,31.5,17.5,42.0,14.0,10.5,28.0,21.0,28.0,38.5,24.5,24.5,21.0,24.5,21.0,17.5,21.0,28.0,21.0,28.0,31.5,17.5,24.5,31.5,38.5
2391,28.0,28.0,21.0,17.5,35.0,28.0,28.0,31.5,21.0,7.0,31.5,17.5,31.5,31.5,21.0,7.0,31.5,21.0,42.0,14.0,10.5,28.0,21.0,28.0,38.5,24.5,24.5,24.5,24.5,21.0,17.5,21.0,31.5,21.0,28.0,31.5,17.5,24.5,31.5,38.5
2392,28.0,28.0,21.0,17.5,35.0,28.0,28.0,31.5,21.0,3.5,31.5,17.5,31.5,31.5,21.0,7.0,35.0,21.0,42.0,14.0,10.5,28.0,21.0,28.0,35.0,24.5,24.5,24.5,24.5,24.5,21.0,21.0,31.5,21.0,28.0,31.5,17.5,24.5,31.5,38.5
2393,28.0,31.5,21.0,17.5,35.0,28.0,28.0,31.5,21.0,3.5,31.5,17.5,31.5,35.0,21.0,10.5,35.0,21.0,42.0,14.0,10.5,28.0,21.0,28.0,35.0,24.5,24.5,24.5,24.5,24.5,21.0,21.0,31.5,21.0,31.5,31.5,17.5,24.5,31.5,38.5
2394,28.0,31.5,21.0,17.5,35.0,24.5,28.0,31.5,21.0,3.5,31.5,17.5,31.5,35.0,21.0,10.5,35.0,21.0,42.0,14.0,10.5,28.0,21.0,28.0,35.0,24.5,24.5,24.5,24.5,24.5,21.0,24.5,31.5,21.0,31.5,31.5,17.5,24.5,31.5,38.5
2395,28.0,31.5,21.0,17.5,35.0,24.5,28.0,31.5,21.0,3.5,31.5,17.5,31.5,35.0,21.0,10.5,35.0,21.0,42.0,14.0,10.5,28.0,21.0,28.0,35.0,24.5,24.5,24.5,24.5,24.5,21.0,28.0,31.5,21.0,31.5,31.5,17.5,24.5,35.0,35.0
2396,28.0,31.5,21.0,17.5,35.0,24.5,28.0,31.5,21.0,3.5,31.5,17.5,31.5,35.0,21.0,10.5,35.0,24.5,42.0,14.0,10.5,28.0,21.0,28.0,35.0,24.5,24.5,24.5,24.5,24.5,21.0,28.0,31.5,21.0,31.5,31.5,17.5,24.5,35.0,35.0
2397,28.0,31.5,21.0,17.5,35.0,24.5,28.0,28.0,21.0,3.5,31.5,17.5,31.5,35.0,21.0,10.5,35.0,28.0,42.0,17.5,10.5,28.0,21.0,28.0,35.0,24.5,24.5,24.5,24.5,24.5,21.0,28.0,28.0,21.0,31.5,31.5,17.5,24.5,35.0,35.0
2398,28.0,31.5,21.0,21.0,35.0,24.5,28.0,28.0,21.0,3.5,31.5,21.0,31.5,35.0,21.0,10.5,35.0,24.5,42.0,21.0,10.5,31.5,21.0,28.0,38.5,24.5,24.5,24.5,24.5,24.5,21.0,28.0,28.0,21.0,31.5,31.5,17.5,24.5,35.0,35.0
2399,28.0,31.5,21.0,21.0,35.0,24.5,31.5,28.0,21.0,3.5,31.5,21.0,31.5,35.0,21.0,10.5,35.0,24.5,38.5,21.0,10.5,31.5,21.0,24.5,38.5,24.5,24.5,24.5,28.0,24.5,21.0,28.0,28.0,21.0,31.5,31.5,21.0,24.5,35.0,35.0
2400,28.0,31.5,21.0,21.0,35.0,28.0,31.5,28.0,21.0,3.5,31.5,21.0,31.5,35.0,21.0,10.5,35.0,24.5,38.5,21.0,10.5,31.5,17.5,24.5,38.5,24.5,24.5,24.5,28.0,24.5,21.0,28.0,28.0,21.0,31.5,31.5,21.0,24.5,35.0,35.0
2401,28.0,31.5,21.0,21.0,35.0,28.0,35.0,28.0,21.0,3.5,31.5,21.0,31.5,35.0,21.0,10.5,35.0,24.5,38.5,24.5,10.5,31.5,17.5,24.5,38.5,24.5,24.5,24.5,28.0,24.5,21.0,28.0,28.0,21.0,31.5,31.5,21.0,24.5,35.0,35.0
2402,28.0,31.5,21.0,21.0,35.0,28.0,35.0,28.0,21.0,3.5,31.5,21.0,35.0,35.0,21.0,10.5,35.0,24.5,38.5,24.5,10.5,31.5,17.5,24.5,38.5,24.5,24.5,24.5,28.0,24.5,21.0,28.0,28.0,21.0,31.5,31.5,21.0,24.5,35.0,31.5
2403,24.5,31.5,21.0,21.0,35.0,28.0,35.0,28.0,21.0,3.5,31.5,21.0,35.0,35.0,21.0,10.5,35.0,24.5,38.5,24.5,10.5,31.5,17.5,24.5,38.5,28.0,24.5,24.5,28.0,24.5,21.0,28.0,28.0,21.0,31.5,31.5,24.5,24.5,35.0,35.0
2404,24.5,31.5,21.0,21.0,35.0,28.0,35.0,28.0,21.0,3.5,31.5,21.0,35.0,35.0,21.0,10.5,35.0,24.5,38.5,24.5,10.5,31.5,17.5,24.5,38.5,28.0,24.5,24.5,31.5,24.5,21.0,28.0,31.5,21.0,31.5,31.5,24.5,24.5,35.0,35.0
2405,24.5,31.5,21.0,21.0,35.0,28.0,35.0,28.0,21.0,3.5,28.0,21.0,35.0,35.0,21.0,10.5,35.0,24.5,38.5,24.5,10.5,31.5,14.0,24.5,38.5,28.0,24.5,24.5,31.5,24.5,21.0,28.0,31.5,21.0,31.5,31.5,24.5,24.5,35.0,35.0
2406,24.5,31.5,21.0,21.0,35.0,28.0,35.0,28.0,21.0,3.5,28.0,21.0,35.0,35.0,21.0,10.5,35.0,24.5,38.5,24.5,10.5,31.5,14.0,24.5,38.5,28.0,24.5,24.5,31.5,24.5,21.0,28.0,31.5,21.0,31.5,31.5,24.5,24.5,35.0,35.0
2407,24.5,31.5,21.0,21.0,35.0,28.0,35.0,28.0,21.0,3.5,28.0,21.0,35.0,35.0,21.0,10.5,35.0,24.5,38.5,24.5,10.5,31.5,14.0,24.5,38.5,31.5,21.0,24.5,31.5,24.5,21.0,28.0,31.5,21.0,31.5,31.5,24.5,24.5,35.0,35.0
2408,24.5,31.5,21.0,21.0,35.0,28.0,35.0,28.0,21.0,3.5,28.0,21.0,35.0,35.0,21.0,10.5,35.0,28.0,38.5,24.5,10.5,31.5,14.0,24.5,38.5,31.5,21.0,24.5,31.5,24.5,21.0,28.0,31.5,21.0,31.5,31.5,24.5,24.5,35.0,35.0
2409,28.0,31.5,21.0,21.0,35.0,28.0,35.0,28.0,21.0,3.5,28.0,21.0,35.0,35.0,21.0,10.5,35.0,28.0,38.5,24.5,10.5,35.0,14.0,24.5,38.5,31.5,21.0,24.5,31.5,24.5,21.0,28.0,31.5,21.0,31.5,31.5,28.0,24.5,35.0,35.0
2410,28.0,31.5,21.0,21.0,35.0,28.0,35.0,28.0,21.0,3.5,28.0,21.0,31.5,35.0,21.0,10.5,35.0,28.0,38.5,24.5,10.5,35.0,14.0,24.5,38.5,28.0,21.0,24.5,31.5,24.5,21.0,28.0,31.5,21.0,31.5,31.5,28.0,24.5,35.0,35.0
2411,31.5,31.5,21.0,21.0,35.0,28.0,35.0,28.0,21.0,3.5,28.0,21.0,31.5,35.0,21.0,10.5,35.0,28.0,38.5,24.5,10.5,35.0,14.0,24.5,38.5,28.0,21.0,24.5,31.5,24.5,24.5,28.0,31.5,21.0,31.5,31.5,28.0,24.5,35.0,35.0
2412,31.5,31.5,21.0,21.0,35.0,28.0,38.5,28.0,21.0,3.5,28.0,21.0,31.5,35.0,21.0,10.5,35.0,28.0,38.5,24.5,10.5,38.5,14.0,24.5,38.5,28.0,21.0,24.5,31.5,24.5,24.5,28.0,31.5,24.5,31.5,31.5,28.0,24.5,35.0,35.0
2413,31.5,31.5,21.0,21.0,38.5,28.0,38.5,28.0,21.0,3.5,28.0,21.0,31.5,35.0,21.0,10.5,35.0,28.0,38.5,24.5,10.5,38.5,14.0,24.5,38.5,28.0,21.0,24.5,31.5,24.5,24.5,28.0,31.5,24.5,31.5,31.5,28.0,24.5,35.0,35.0
2414,35.0,31.5,21.0,21.0,38.5,28.0,38.5,28.0,21.0,3.5,28.0,21.0,31.5,35.0,21.0,10.5,35.0,28.0,38.5,24.5,14.0,38.5,14.0,24.5,38.5,28.0,21.0,24.5,31.5,24.5,24.5,28.0,31.5,24.5,31.5,31.5,28.0,21.0,38.5,35.0
2415,35.0,31.5,21.0,21.0,38.5,31.5,38.5,28.0,21.0,3.5,28.0,24.5,31.5,35.0,21.0,10.5,35.0,28.0,38.5,24.5,14.0,38.5,14.0,24.5,38.5,28.0,21.0,24.5,31.5,24.5,24.5,28.0,31.5,24.5,31.5,31.5,28.0,21.0,38.5,35.0
2416,35.0,31.5,21.0,21.0,38.5,31.5,38.5,28.0,21.0,3.5,28.0,24.5,31.5,35.0,21.0,10.5,35.0,28.0,38.5,24.5,14.0,38.5,14.0,24.5,38.5,28.0,21.0,24.5,35.0,24.5,24.5,28.0,31.5,24.5,31.5,31.5,28.0,21.0,38.5,35.0
2417,35.0,31.5,21.0,21.0,38.5,31.5,38.5,28.0,21.0,3.5,28.0,24.5,31.5,35.0,21.0,10.5,35.0,28.0,35.0,24.5,14.0,38.5,14.0,24.5,38.5,28.0,21.0,24.5,35.0,24.5,24.5,28.0,31.5,24.5,31.5,35.0,28.0,21.0,38.5,35.0
2418,35.0,31.5,21.0,21.0,38.5,31.5,38.5,28.0,21.0,3.5,28.0,24.5,31.5,35.0,21.0,10.5,35.0,28.0,35.0,24.5,14.0,38.5,14.0,24.5,38.5,28.0,21.0,28.0,35.0,24.5,24.5,28.0,31.5,24.5,28.0,35.0,28.0,21.0,38.5,35.0
2419,35.0,31.5,21.0,21.0,38.5,31.5,38.5,28.0,21.0,3.5,28.0,24.5,31.5,35.0,21.0,10.5,35.0,28.0,35.0,24.5,14.0,38.5,14.0,24.5,38.5,28.0,21.0,28.0,35.0,24.5,24.5,28.0,35.0,24.5,28.0,35.0,28.0,21.0,38.5,35.0
2420,35.0,31.5,21.0,21.0,38.5,31.5,38.5,28.0,21.0,3.5,28.0,24.5,31.5,35.0,21.0,10.5,35.0,28.0,31.5,24.5,14.0,38.5,14.0,24.5,38.5,28.0,24.5,28.0,35.0,28.0,24.5,28.0,35.0,24.5,28.0,35.0,28.0,21.0,38.5,35.0
2421,35.0,31.5,21.0,21.0,35.0,31.5,38.5,28.0,21.0,3.5,28.0,24.5,31.5,35.0,21.0,10.5,35.0,28.0,31.5,24.5,14.0,38.5,14.0,24.5,38.5,28.0,24.5,28.0,35.0,28.0,24.5,28.0,35.0,24.5,28.0,35.0,28.0,21.0,38.5,35.0
2422,35.0,31.5,21.0,21.0,35.0,35.0,38.5,28.0,21.0,3.5,28.0,24.5,31.5,35.0,21.0,10.5,35.0,28.0,31.5,24.5,14.0,38.5,14.0,24.5,38.5,28.0,24.5,28.0,35.0,28.0,24.5,28.0,35.0,24.5,28.0,35.0,28.0,21.0,38.5,35.0
2423,35.0,31.5,21.0,21.0,35.0,35.0,38.5,28.0,21.0,3.5,28.0,24.5,31.5,35.0,21.0,10.5,35.0,28.0,31.5,24.5,14.0,38.5,14.0,24.5,42.0,28.0,24.5,28.0,35.0,28.0,24.5,28.0,35.0,24.5,28.0,35.0,28.0,21.0,38.5,35.0
2424,35.0,31.5,21.0,21.0,35.0,35.0,38.5,31.5,21.0,3.5,28.0,24.5,31.5,35.0,21.0,10.5,35.0,28.0,31.5,24.5,14.0,38.5,14.0,24.5,42.0,28.0,24.5,28.0,35.0,28.0,24.5,28.0,35.0,24.5,28.0,35.0,28.0,21.0,38.5,35.0
2425,38.5,31.5,21.0,21.0,35.0,35.0,38.5,31.5,21.0,3.5,28.0,24.5,28.0,35.0,21.0,10.5,35.0,28.0,31.5,24.5,14.0,38.5,14.0,24.5,42.0,28.0,24.5,28.0,35.0,28.0,24.5,28.0,38.5,24.5,31.5,35.0,28.0,21.0,38.5,35.0
2426,38.5,31.5,21.0,21.0,35.0,35.0,38.5,31.5,21.0,3.5,28.0,24.5,28.0,35.0,21.0,10.5,35.0,28.0,31.5,24.5,14.0,38.5,14.0,28.0,42.0,28.0,24.5,28.0,35.0,28.0,24.5,28.0,38.5,24.5,31.5,35.0,28.0,21.0,35.0,35.0
2427,38.5,31.5,21.0,21.0,35.0,35.0,38.5,31.5,21.0,3.5,28.0,24.5,28.0,35.0,21.0,10.5,35.0,28.0,31.5,24.5,14.0,38.5,14.0,28.0,42.0,28.0,24.5,28.0,35.0,28.0,24.5,28.0,38.5,24.5,31.5,38.5,28.0,21.0,35.0,35.0
2428,38.5,31.5,21.0,21.0,38.5,35.0,42.0,35.0,21.0,3.5,28.0,24.5,28.0,38.5,21.0,10.5,35.0,28.0,31.5,24.5,14.0,38.5,14.0,28.0,42.0,28.0,24.5,28.0,35.0,28.0,24.5,28.0,38.5,24.5,31.5,42.0,28.0,21.0,35.0,35.0
2429,38.5,35.0,21.0,21.0,38.5,31.5,42.0,35.0,21.0,3.5,28.0,24.5,28.0,42.0,24.5,10.5,35.0,28.0,31.5,24.5,14.0,38.5,17.5,28.0,42.0,28.0,24.5,28.0,31.5,28.0,24.5,28.0,38.5,24.5,31.5,42.0,28.0,21.0,35.0,35.0
2430,38.5,35.0,21.0,21.0,38.5,31.5,42.0,35.0,21.0,3.5,28.0,24.5,28.0,42.0,24.5,10.5,35.0,28.0,31.5,24.5,14.0,38.5,21.0,28.0,42.0,28.0,24.5,28.0,31.5,28.0,24.5,28.0,38.5,24.5,31.5,42.0,28.0,21.0,35.0,35.0
2431,38.5,35.0,21.0,17.5,38.5,31.5,42.0,38.5,21.0,3.5,28.0,24.5,28.0,42.0,24.5,10.5,35.0,28.0,31.5,28.0,14.0,42.0,21.0,28.0,42.0,28.0,24.5,28.0,31.5,28.0,24.5,28.0,42.0,24.5,31.5,42.0,28.0,21.0,38.5,35.0
2432,38.5,35.0,21.0,17.5,38.5,31.5,42.0,38.5,21.0,3.5,28.0,24.5,28.0,42.0,24.5,14.0,35.0,28.0,31.5,28.0,17.5,42.0,21.0,28.0,42.0,28.0,24.5,28.0,31.5,28.0,31.5,28.0,42.0,24.5,31.5,42.0,28.0,21.0,38.5,35.0
2433,38.5,35.0,21.0,17.5,38.5,31.5,42.0,38.5,21.0,3.5,28.0,24.5,28.0,42.0,24.5,14.0,35.0,28.0,31.5,28.0,17.5,42.0,21.0,28.0,42.0,28.0,24.5,28.0,31.5,28.0,31.5,28.0,42.0,24.5,31.5,38.5,28.0,21.0,38.5,35.0
2434,38.5,35.0,21.0,21.0,38.5,31.5,42.0,38.5,21.0,3.5,24.5,24.5,28.0,42.0,28.0,14.0,35.0,28.0,31.5,28.0,17.5,42.0,21.0,28.0,42.0,28.0,24.5,28.0,31.5,28.0,28.0,28.0,42.0,24.5,31.5,42.0,28.0,21.0,38.5,35.0
2435,38.5,35.0,24.5,21.0,38.5,31.5,42.0,38.5,21.0,3.5,24.5,24.5,28.0,42.0,28.0,17.5,35.0,28.0,31.5,28.0,17.5,42.0,21.0,31.5,42.0,28.0,24.5,28.0,31.5,28.0,28.0,28.0,42.0,24.5,31.5,42.0,28.0,21.0,38.5,35.0
2436,38.5,35.0,21.0,21.0,38.5,31.5,42.0,38.5,21.0,3.5,24.5,24.5,28.0,42.0,28.0,17.5,35.0,28.0,31.5,28.0,17.5,42.0,21.0,35.0,42.0,28.0,24.5,28.0,31.5,28.0,28.0,28.0,42.0,24.5,31.5,42.0,28.0,21.0,38.5,35.0
2437,38.5,35.0,21.0,21.0,38.5,31.5,42.0,38.5,21.0,3.5,24.5,24.5,28.0,42.0,28.0,17.5,35.0,28.0,31.5,28.0,17.5,42.0,21.0,35.0,42.0,24.5,24.5,31.5,31.5,28.0,28.0,28.0,42.0,24.5,31.5,42.0,28.0,21.0,38.5,35.0
2438,38.5,35.0,21.0,21.0,38.5,31.5,42.0,38.5,21.0,3.5,24.5,24.5,28.0,42.0,28.0,17.5,35.0,28.0,31.5,28.0,17.5,42.0,21.0,35.0,42.0,24.5,24.5,31.5,31.5,28.0,28.0,28.0,42.0,24.5,31.5,42.0,31.5,21.0,38.5,35.0
2439,38.5,35.0,21.0,21.0,38.5,31.5,42.0,38.5,21.0,3.5,24.5,24.5,28.0,42.0,28.0,17.5,35.0,28.0,31.5,28.0,17.5,42.0,21.0,35.0,42.0,24.5,21.0,31.5,35.0,28.0,28.0,28.0,42.0,24.5,31.5,42.0,31.5,24.5,38.5,35.0
2440,38.5,35.0,24.5,21.0,38.5,31.5,42.0,38.5,21.0,3.5,24.5,24.5,28.0,42.0,28.0,17.5,35.0,28.0,31.5,28.0,17.5,42.0,21.0,35.0,38.5,24.5,21.0,31.5,35.0,24.5,28.0,28.0,42.0,24.5,31.5,42.0,35.0,24.5,38.5,31.5
2441,38.5,35.0,24.5,21.0,38.5,31.5,42.0,38.5,21.0,3.5,24.5,28.0,28.0,42.0,28.0,17.5,35.0,28.0,31.5,28.0,17.5,42.0,21.0,35.0,38.5,24.5,21.0,31.5,35.0,24.5,28.0,31.5,42.0,28.0,31.5,42.0,35.0,24.5,38.5,31.5
2442,38.5,35.0,24.5,24.5,38.5,31.5,42.0,38.5,21.0,3.5,24.5,28.0,28.0,42.0,28.0,17.5,35.0,28.0,31.5,28.0,17.5,42.0,21.0,35.0,38.5,24.5,21.0,31.5,35.0,28.0,28.0,31.5,42.0,28.0,31.5,42.0,35.0,24.5,38.5,31.5
2443,38.5,35.0,24.5,24.5,38.5,31.5,42.0,35.0,21.0,3.5,24.5,28.0,28.0,42.0,28.0,17.5,35.0,28.0,31.5,28.0,17.5,42.0,21.0,35.0,38.5,24.5,21.0,31.5,35.0,28.0,28.0,31.5,42.0,28.0,31.5,42.0,35.0,24.5,38.5,31.5
2444,38.5,35.0,24.5,24.5,38.5,35.0,42.0,35.0,21.0,3.5,24.5,28.0,28.0,42.0,28.0,17.5,35.0,28.0,31.5,28.0,17.5,42.0,21.0,35.0,38.5,24.5,21.0,31.5,35.0,28.0,28.0,28.0,42.0,28.0,31.5,42.0,35.0,24.5,38.5,31.5
2445,38.5,38.5,24.5,24.5,38.5,35.0,42.0,35.0,21.0,3.5,24.5,28.0,28.0,42.0,28.0,17.5,35.0,28.0,31.5,28.0,14.0,42.0,21.0,35.0,38.5,24.5,21.0,31.5,35.0,28.0,28.0,28.0,42.0,28.0,31.5,45.5,31.5,24.5,38.5,31.5
2446,38.5,38.5,24.5,24.5,38.5,38.5,42.0,35.0,21.0,3.5,24.5,28.0,28.0,42.0,28.0,17.5,35.0,28.0,31.5,28.0,14.0,42.0,21.0,35.0,42.0,28.0,21.0,31.5,35.0,28.0,28.0,28.0,42.0,28.0,31.5,45.5,31.5,24.5,38.5,31.5
2447,38.5,42.0,24.5,24.5,38.5,38.5,42.0,35.0,21.0,3.5,24.5,28.0,28.0,42.0,28.0,17.5,35.0,28.0,31.5,31.5,14.0,42.0,21.0,35.0,42.0,28.0,21.0,31.5,35.0,28.0,28.0,28.0,42.0,28.0,31.5,45.5,31.5,24.5,38.5,31.5
2448,38.5,38.5,24.5,24.5,38.5,38.5,38.5,35.0,21.0,3.5,21.0,28.0,28.0,42.0,28.0,17.5,35.0,28.0,35.0,28.0,14.0,42.0,21.0,35.0,42.0,28.0,21.0,31.5,35.0,28.0,28.0,28.0,45.5,28.0,31.5,45.5,31.5,24.5,38.5,31.5
2449,38.5,38.5,28.0,28.0,38.5,38.5,38.5,35.0,21.0,3.5,21.0,28.0,28.0,45.5,31.5,21.0,35.0,28.0,35.0,28.0,14.0,42.0,21.0,35.0,42.0,28.0,21.0,31.5,35.0,28.0,28.0,28.0,45.5,28.0,35.0,45.5,31.5,24.5,38.5,31.5
2450,38.5,38.5,28.0,28.0,38.5,38.5,38.5,35.0,24.5,3.5,21.0,28.0,28.0,49.0,31.5,21.0,35.0,28.0,35.0,28.0,14.0,42.0,21.0,35.0,42.0,31.5,21.0,31.5,35.0,28.0,28.0,28.0,45.5,31.5,35.0,45.5,31.5,24.5,38.5,31.5
2451,38.5,38.5,28.0,28.0,38.5,38.5,38.5,35.0,24.5,10.5,21.0,28.0,24.5,49.0,31.5,21.0,31.5,31.5,35.0,28.0,14.0,42.0,21.0,35.0,42.0,31.5,21.0,31.5,35.0,28.0,28.0,28.0,45.5,31.5,35.0,45.5,31.5,24.5,38.5,31.5
2452,38.5,38.5,28.0,28.0,38.5,38.5,38.5,35.0,24.5,10.5,21.0,31.5,24.5,49.0,31.5,21.0,31.5,31.5,35.0,28.0,14.0,42.0,21.0,35.0,42.0,31.5,21.0,31.5,38.5,28.0,28.0,28.0,45.5,31.5,38.5,45.5,31.5,24.5,38.5,31.5
2453,38.5,38.5,28.0,28.0,38.5,38.5,38.5,35.0,24.5,10.5,21.0,31.5,24.5,49.0,31.5,21.0,31.5,31.5,35.0,28.0,17.5,42.0,21.0,35.0,42.0,31.5,24.5,35.0,38.5,28.0,31.5,28.0,45.5,31.5,38.5,45.5,31.5,24.5,38.5,31.5
2454,38.5,42.0,28.0,28.0,38.5,38.5,38.5,35.0,24.5,10.5,21.0,31.5,28.0,49.0,31.5,21.0,31.5,31.5,35.0,28.0,17.5,42.0,21.0,35.0,42.0,31.5,24.5,35.0,38.5,28.0,31.5,28.0,45.5,31.5,42.0,45.5,35.0,28.0,38.5,31.5
2455,38.5,42.0,31.5,28.0,38.5,38.5,38.5,35.0,28.0,10.5,21.0,31.5,28.0,49.0,31.5,21.0,31.5,35.0,35.0,28.0,17.5,42.0,21.0,35.0,42.0,31.5,24.5,35.0,38.5,28.0,31.5,28.0,45.5,31.5,42.0,45.5,35.0,24.5,38.5,31.5
2456,38.5,42.0,31.5,28.0,38.5,38.5,38.5,35.0,28.0,10.5,21.0,35.0,28.0,49.0,31.5,21.0,31.5,38.5,38.5,28.0,17.5,42.0,21.0,35.0,45.5,31.5,24.5,35.0,38.5,28.0,31.5,28.0,49.0,31.5,42.0,45.5,35.0,28.0,42.0,31.5
2457,38.5,42.0,31.5,28.0,38.5,38.5,38.5,35.0,28.0,10.5,21.0,35.0,28.0,49.0,31.5,21.0,31.5,38.5,38.5,28.0,17.5,42.0,21.0,35.0,45.5,31.5,24.5,35.0,38.5,28.0,31.5,31.5,49.0,31.5,42.0,45.5,35.0,28.0,42.0,35.0
2458,38.5,42.0,31.5,28.0,38.5,38.5,42.0,35.0,28.0,10.5,21.0,35.0,28.0,52.5,38.5,21.0,35.0,42.0,38.5,28.0,17.5,38.5,21.0,35.0,45.5,31.5,24.5,38.5,38.5,28.0,31.5,31.5,49.0,31.5,42.0,45.5,35.0,28.0,42.0,35.0
2459,38.5,42.0,31.5,28.0,38.5,38.5,42.0,35.0,28.0,10.5,21.0,35.0,24.5,52.5,38.5,21.0,35.0,42.0,38.5,28.0,17.5,38.5,21.0,35.0,45.5,31.5,28.0,38.5,38.5,31.5,31.5,31.5,52.5,31.5,42.0,45.5,35.0,28.0,42.0,35.0
2460,42.0,42.0,31.5,28.0,38.5,38.5,42.0,35.0,28.0,10.5,21.0,35.0,24.5,52.5,38.5,21.0,35.0,42.0,38.5,28.0,17.5,38.5,21.0,35.0,45.5,31.5,31.5,38.5,38.5,31.5,31.5,31.5,52.5,31.5,42.0,45.5,38.5,28.0,42.0,35.0
2461,42.0,42.0,31.5,28.0,38.5,38.5,42.0,38.5,28.0,10.5,21.0,35.0,24.5,52.5,38.5,17.5,35.0,42.0,38.5,31.5,17.5,38.5,21.0,35.0,45.5,31.5,31.5,38.5,38.5,31.5,31.5,28.0,52.5,31.5,42.0,45.5,38.5,28.0,42.0,35.0
2462,42.0,42.0,31.5,28.0,38.5,42.0,42.0,42.0,31.5,10.5,17.5,35.0,24.5,52.5,38.5,21.0,35.0,42.0,38.5,31.5,17.5,38.5,21.0,35.0,45.5,31.5,31.5,38.5,38.5,31.5,31.5,28.0,52.5,31.5,42.0,45.5,38.5,28.0,42.0,35.0
2463,42.0,42.0,31.5,28.0,38.5,42.0,38.5,42.0,31.5,10.5,17.5,35.0,24.5,52.5,38.5,21.0,35.0,42.0,38.5,31.5,17.5,38.5,21.0,38.5,45.5,31.5,31.5,38.5,38.5,31.5,31.5,28.0,52.5,31.5,42.0,45.5,38.5,28.0,42.0,35.0
2464,42.0,42.0,35.0,28.0,38.5,42.0,38.5,42.0,31.5,10.5,17.5,35.0,24.5,52.5,38.5,21.0,35.0,42.0,38.5,31.5,17.5,38.5,21.0,38.5,45.5,31.5,31.5,38.5,38.5,31.5,31.5,28.0,56.0,31.5,42.0,45.5,38.5,28.0,42.0,35.0
2465,42.0,42.0,35.0,28.0,38.5,42.0,42.0,42.0,31.5,10.5,17.5,35.0,24.5,52.5,38.5,21.0,38.5,42.0,38.5,31.5,17.5,38.5,21.0,42.0,49.0,31.5,31.5,38.5,38.5,31.5,31.5,28.0,56.0,31.5,38.5,45.5,38.5,28.0,42.0,35.0
2466,42.0,42.0,31.5,28.0,38.5,42.0,42.0,42.0,31.5,10.5,17.5,35.0,24.5,49.0,38.5,21.0,38.5,42.0,38.5,31.5,17.5,38.5,21.0,42.0,49.0,31.5,31.5,38.5,38.5,31.5,31.5,28.0,56.0,31.5,38.5,45.5,38.5,28.0,42.0,35.0
2467,42.0,42.0,31.5,28.0,38.5,42.0,42.0,42.0,31.5,14.0,17.5,35.0,24.5,49.0,42.0,21.0,38.5,42.0,38.5,31.5,17.5,38.5,21.0,42.0,49.0,31.5,31.5,35.0,38.5,31.5,31.5,28.0,56.0,31.5,38.5,45.5,42.0,28.0,42.0,35.0
2468,42.0,42.0,31.5,28.0,38.5,42.0,42.0,42.0,31.5,14.0,17.5,35.0,24.5,45.5,42.0,21.0,38.5,42.0,38.5,31.5,21.0,38.5,21.0,42.0,49.0,31.5,31.5,35.0,38.5,31.5,31.5,28.0,56.0,31.5,38.5,45.5,42.0,28.0,42.0,35.0
2469,42.0,42.0,31.5,28.0,38.5,42.0,42.0,42.0,31.5,17.5,17.5,35.0,24.5,45.5,45.5,21.0,38.5,42.0,38.5,31.5,21.0,38.5,24.5,42.0,49.0,31.5,31.5,35.0,38.5,31.5,31.5,28.0,56.0,31.5,38.5,45.5,42.0,28.0,42.0,35.0
2470,42.0,42.0,31.5,28.0,42.0,45.5,38.5,42.0,31.5,14.0,17.5,31.5,24.5,45.5,45.5,21.0,38.5,42.0,38.5,31.5,21.0,38.5,24.5,45.5,49.0,35.0,31.5,35.0,38.5,31.5,31.5,28.0,56.0,31.5,38.5,45.5,42.0,28.0,42.0,35.0
